Sender,Receiver,Timestamp
aivanov@gmail.com,nsokolov@gmail.com,2023-03-18 18:42:12
nsokolov@gmail.com,aivanov@gmail.com,2023-03-18 19:52:59
okozlova@gmail.com,dsmisnov@gmail.com,2023-03-18 16:11:18
knikolaeva@gmail.com,mpetrova@gmail.com,2023-03-18 08:03:19
dsmisnov@gmail.com,mpetrova@gmail.com,2023-03-18 01:49:45
pzaitsev@gmail.com,okozlova@gmail.com,2023-03-18 09:01:30
knikolaeva@gmail.com,mpetrova@gmail.com,2023-03-18 17:33:11
knikolaeva@gmail.com,aivanov@gmail.com,2023-03-18 01:45:11
abelov@gmail.com,pzaitsev@gmail.com,2023-03-18 09:57:22
mpetrova@gmail.com,lvasiliev@gmail.com,2023-03-18 00:46:04
dsmisnov@gmail.com,lvasiliev@gmail.com,2023-03-18 07:08:10
knikolaeva@gmail.com,nsokolov@gmail.com,2023-03-18 09:25:26
okozlova@gmail.com,dsmisnov@gmail.com,2023-03-18 16:44:20
lvasiliev@gmail.com,aivanov@gmail.com,2023-03-18 21:33:36
knikolaeva@gmail.com,nsokolov@gmail.com,2023-03-18 00:00:49
pzaitsev@gmail.com,okozlova@gmail.com,2023-03-18 01:06:53
mpetrova@gmail.com,ekuznetsova@gmail.com,2023-03-18 15:48:19
lvasiliev@gmail.com,ekuznetsova@gmail.com,2023-03-18 10:02:48
nsokolov@gmail.com,pzaitsev@gmail.com,2023-03-18 19:34:56
pzaitsev@gmail.com,dsmisnov@gmail.com,2023-03-18 07:05:02
ekuznetsova@gmail.com,mpetrova@gmail.com,2023-03-18 19:16:05
mpetrova@gmail.com,dsmisnov@gmail.com,2023-03-18 15:02:33
abelov@gmail.com,lvasiliev@gmail.com,2023-03-18 18:29:18
nsokolov@gmail.com,pzaitsev@gmail.com,2023-03-18 07:34:33
nsokolov@gmail.com,knikolaeva@gmail.com,2023-03-18 15:49:14
knikolaeva@gmail.com,aivanov@gmail.com,2023-03-18 11:42:40
dsmisnov@gmail.com,knikolaeva@gmail.com,2023-03-18 20:02:44
abelov@gmail.com,mpetrova@gmail.com,2023-03-18 17:19:37
pzaitsev@gmail.com,aivanov@gmail.com,2023-03-18 16:33:00
ekuznetsova@gmail.com,nsokolov@gmail.com,2023-03-18 19:13:16
abelov@gmail.com,nsokolov@gmail.com,2023-03-18 11:16:40
nsokolov@gmail.com,knikolaeva@gmail.com,2023-03-18 11:43:49
nsokolov@gmail.com,dsmisnov@gmail.com,2023-03-18 09:46:18
